,Parcel ID,Property address
15290,689-26-061,"6106 Glen Harbor Dr San Jose, CA 95123"
15291,689-32-017,"344 Los Pinos WY San Jose, CA 95123"
15292,689-32-014,"350 Los Pinos WY San Jose, CA 95123"
15293,689-32-058,"6221 Solomon CT San Jose, CA 95123"
15294,689-32-062,"6241 Solomon CT San Jose, CA 95123"
15295,689-32-063,"6247 Solomon CT San Jose, CA 95123"
15296,689-32-066,"6234 Solomon CT San Jose, CA 95123"
15297,689-32-067,"6230 Solomon CT San Jose, CA 95123"
15298,689-32-073,"394 Utica Ln San Jose, CA 95123"
15299,689-32-074,"390 Utica Ln San Jose, CA 95123"
15300,689-32-076,"382 Utica Ln San Jose, CA 95123"
15301,689-32-077,"378 Utica Ln San Jose, CA 95123"
15302,689-32-018,"342 Los Pinos WY San Jose, CA 95123"
15303,689-32-079,"374 Utica Ln San Jose, CA 95123"
15304,689-32-026,"373 Alric Dr San Jose, CA 95123"
15305,689-32-081,"370 Utica Ln San Jose, CA 95123"
15306,689-32-082,"368 Utica Ln San Jose, CA 95123"
15307,689-32-025,"369 Alric Dr San Jose, CA 95123"
15308,689-32-085,"362 Utica Ln San Jose, CA 95123"
15309,689-32-029,"383 Alric Dr San Jose, CA 95123"
15310,689-32-087,"356 Utica Ln San Jose, CA 95123"
15311,689-32-039,"6275 Mayo Dr San Jose, CA 95123"
15312,689-32-051,"6226 Woosley Dr San Jose, CA 95123"
15313,689-32-097,"355 Los Pinos WY San Jose, CA 95123"
15314,689-32-098,"357 Los Pinos WY San Jose, CA 95123"
15315,689-32-041,"6278 Woosley Dr San Jose, CA 95123"
15316,689-32-101,"363 Los Pinos WY San Jose, CA 95123"
15317,689-32-045,"6262 Woosley Dr San Jose, CA 95123"
15318,689-32-109,"379 Los Pinos WY San Jose, CA 95123"
15319,689-32-110,"381 Los Pinos WY San Jose, CA 95123"
15320,689-32-111,"383 Los Pinos WY San Jose, CA 95123"
15321,689-32-112,"385 Los Pinos WY San Jose, CA 95123"
15322,689-33-093,"6483 Dade CT San Jose, CA 95123"
15323,689-33-095,"6495 Dade CT San Jose, CA 95123"
15324,689-32-056,"372 Los Pinos WY San Jose, CA 95123"
15325,689-32-053,"378 Los Pinos WY San Jose, CA 95123"
15326,689-33-060,"6520 Dade CT San Jose, CA 95123"
15327,689-33-062,"6496 Dade CT San Jose, CA 95123"
15328,689-32-057,"6215 Solomon CT San Jose, CA 95123"
15329,689-33-064,"408 Beckham Dr San Jose, CA 95123"
15330,689-23-076,"363 Henderson Dr San Jose, CA 95123"
15331,689-23-086,"383 Henderson Dr San Jose, CA 95123"
15332,689-33-068,"386 Beckham Dr San Jose, CA 95123"
15333,689-23-084,"379 Henderson Dr San Jose, CA 95123"
15334,689-33-070,"6457 Oberlin WY San Jose, CA 95123"
15335,689-24-001,"371 Vale Dr San Jose, CA 95123"
15336,689-33-101,"6469 Oberlin WY San Jose, CA 95123"
15337,689-33-083,"6505 Lovely Creek CT San Jose, CA 95123"
15338,689-24-027,"378 Henderson Dr San Jose, CA 95123"
15339,689-33-077,"6513 Lovely Creek CT San Jose, CA 95123"
15340,689-33-078,"6517 Lovely Creek CT San Jose, CA 95123"
15341,689-33-082,"6508 Cottle Rd San Jose, CA 95123"
15342,689-23-015,"6080 Cotton CT San Jose, CA 95123"
15343,689-24-013,"395 Vale Dr San Jose, CA 95123"
15344,689-36-004,"6127 Bava CT San Jose, CA 95123"
15345,689-36-007,"6120 Bava CT San Jose, CA 95123"
15346,689-24-017,"402 Henderson Dr San Jose, CA 95123"
15347,689-24-047,"6091 Stella CT San Jose, CA 95123"
15348,689-24-036,"6088 Boyd CT San Jose, CA 95123"
15349,689-36-017,"6110 Urlin CT San Jose, CA 95123"
15350,689-36-018,"6102 Urlin CT San Jose, CA 95123"
15351,689-36-020,"343 Madison Dr San Jose, CA 95123"
15352,689-36-021,"345 Madison Dr San Jose, CA 95123"
15353,689-36-022,"347 Madison Dr San Jose, CA 95123"
15354,689-36-024,"351 Madison Dr San Jose, CA 95123"
15355,689-36-031,"377 Madison Dr San Jose, CA 95123"
15356,689-36-032,"379 Madison Dr San Jose, CA 95123"
15357,689-24-050,"6084 Lean Av San Jose, CA 95123"
15358,689-24-049,"6092 Lean Av San Jose, CA 95123"
15359,689-36-038,"372 Madison Dr San Jose, CA 95123"
15360,689-36-040,"368 Madison Dr San Jose, CA 95123"
15361,689-24-054,"406 Vale Dr San Jose, CA 95123"
15362,689-36-048,"352 Madison Dr San Jose, CA 95123"
15363,689-36-050,"348 Madison Dr San Jose, CA 95123"
15364,689-36-052,"344 Madison Dr San Jose, CA 95123"
15365,689-36-053,"342 Madison Dr San Jose, CA 95123"
15366,689-36-054,"6105 Springer WY San Jose, CA 95123"
15367,689-36-055,"6111 Springer WY San Jose, CA 95123"
15368,689-36-057,"6129 Springer WY San Jose, CA 95123"
15369,689-32-084,"364 Utica Ln San Jose, CA 95123"
15370,689-32-078,"376 Utica Ln San Jose, CA 95123"
15371,689-32-091,"343 Los Pinos WY San Jose, CA 95123"
15372,689-36-061,"6157 Springer WY San Jose, CA 95123"
15373,689-37-008,"6292 Valroy Dr San Jose, CA 95123"
15374,689-37-009,"6288 Valroy Dr San Jose, CA 95123"
15375,689-37-010,"6284 Valroy Dr San Jose, CA 95123"
15376,689-37-012,"6289 Valroy Dr San Jose, CA 95123"
15377,689-37-013,"6293 Valroy Dr San Jose, CA 95123"
15378,689-37-016,"483 Los Pinos WY San Jose, CA 95123"
15379,689-37-020,"499 Los Pinos WY San Jose, CA 95123"
15380,689-37-022,"503 Los Pinos WY San Jose, CA 95123"
15381,689-32-086,"358 Utica Ln San Jose, CA 95123"
15382,689-37-024,"507 Los Pinos WY San Jose, CA 95123"
15383,689-37-025,"509 Los Pinos WY San Jose, CA 95123"
15384,689-37-026,"511 Los Pinos WY San Jose, CA 95123"
15385,689-37-029,"506 Los Pinos WY San Jose, CA 95123"
15386,689-37-031,"6309 Raybal CT San Jose, CA 95123"
15387,689-37-032,"6315 Raybal CT San Jose, CA 95123"
15388,689-32-089,"352 Utica Ln San Jose, CA 95123"
15389,689-32-099,"359 Los Pinos WY San Jose, CA 95123"
15390,689-32-102,"365 Los Pinos WY San Jose, CA 95123"
15391,689-33-058,"6532 Dade CT San Jose, CA 95123"
15392,689-37-038,"6303 Benzo Dr San Jose, CA 95123"
15393,689-33-063,"414 Beckham Dr San Jose, CA 95123"
15394,689-37-043,"6331 Benzo Dr San Jose, CA 95123"
15395,689-37-044,"6337 Benzo Dr San Jose, CA 95123"
15396,689-37-046,"6332 Benzo Dr San Jose, CA 95123"
15397,689-37-047,"6326 Benzo Dr San Jose, CA 95123"
15398,689-37-057,"6313 Pearlroth Dr San Jose, CA 95123"
15399,689-37-061,"6331 Pearlroth Dr San Jose, CA 95123"
15400,689-37-062,"6335 Pearlroth Dr San Jose, CA 95123"
15401,689-33-067,"392 Beckham Dr San Jose, CA 95123"
15402,689-37-064,"6343 Pearlroth Dr San Jose, CA 95123"
15403,689-37-065,"6342 Pearlroth Dr San Jose, CA 95123"
15404,689-37-066,"6338 Pearlroth Dr San Jose, CA 95123"
15405,689-37-069,"6326 Pearlroth Dr San Jose, CA 95123"
15406,689-37-072,"6314 Pearlroth Dr San Jose, CA 95123"
15407,689-32-080,"372 Utica Ln San Jose, CA 95123"
15408,689-37-074,"6306 Pearlroth Dr San Jose, CA 95123"
15409,689-37-076,"6257 Mountford Dr San Jose, CA 95123"
15410,689-37-077,"6265 Mountford Dr San Jose, CA 95123"
15411,689-37-080,"6287 Mountford Dr San Jose, CA 95123"
15412,689-37-081,"6295 Mountford Dr San Jose, CA 95123"
15413,689-37-082,"6301 Mountford Dr San Jose, CA 95123"
15414,689-37-083,"6307 Mountford Dr San Jose, CA 95123"
15415,689-37-084,"6315 Mountford Dr San Jose, CA 95123"
15416,689-37-085,"6321 Mountford Dr San Jose, CA 95123"
15417,689-37-086,"6325 Mountford Dr San Jose, CA 95123"
15418,689-37-087,"6331 Mountford Dr San Jose, CA 95123"
15419,689-37-098,"6215 Valroy Dr San Jose, CA 95123"
15420,689-37-099,"6217 Valroy Dr San Jose, CA 95123"
15421,689-37-101,"6223 Valroy Dr San Jose, CA 95123"
15422,689-37-112,"489 Valroy CT San Jose, CA 95123"
15423,689-37-113,"495 Valroy CT San Jose, CA 95123"
15424,689-37-114,"498 Valroy CT San Jose, CA 95123"
15425,689-37-073,"6310 Pearlroth Dr San Jose, CA 95123"
15426,689-37-116,"490 Valroy CT San Jose, CA 95123"
15427,689-37-117,"486 Valroy CT San Jose, CA 95123"
15428,689-37-118,"482 Valroy CT San Jose, CA 95123"
15429,689-36-060,"6153 Springer WY San Jose, CA 95123"
15430,689-37-034,"6312 Raybal CT San Jose, CA 95123"
15431,689-37-121,"6273 Valroy Dr San Jose, CA 95123"
15432,689-37-125,"6227 Valroy Dr San Jose, CA 95123"
15433,689-38-001,"6163 Lean Av San Jose, CA 95123"
15434,689-38-006,"455 McCamish Av San Jose, CA 95123"
15435,689-38-008,"459 McCamish CT San Jose, CA 95123"
15436,689-38-009,"461 McCamish CT San Jose, CA 95123"
15437,689-38-010,"463 McCamish CT San Jose, CA 95123"
15438,689-38-011,"465 McCamish Av San Jose, CA 95123"
15439,689-38-012,"467 McCamish Av San Jose, CA 95123"
15440,689-38-015,"473 McCamish Av San Jose, CA 95123"
15441,689-38-020,"483 McCamish Av San Jose, CA 95123"
15442,689-38-021,"485 McCamish Av San Jose, CA 95123"
15443,689-38-022,"487 McCamish Av San Jose, CA 95123"
15444,689-38-023,"489 McCamish Av San Jose, CA 95123"
15445,689-38-024,"491 McCamish Av San Jose, CA 95123"
15446,689-38-027,"6173 Mahan Dr San Jose, CA 95123"
15447,689-38-028,"6177 Mahan Dr San Jose, CA 95123"
15448,689-38-034,"6207 Mahan Dr San Jose, CA 95123"
15449,689-38-036,"6219 Mahan Dr San Jose, CA 95123"
15450,689-38-038,"6229 Mahan Dr San Jose, CA 95123"
15451,689-38-039,"6233 Mahan Dr San Jose, CA 95123"
15452,689-38-049,"498 Waskow Dr San Jose, CA 95123"
15453,689-38-052,"490 Waskow Dr San Jose, CA 95123"
15454,689-38-053,"488 Waskow Dr San Jose, CA 95123"
15455,689-38-054,"486 Waskow Dr San Jose, CA 95123"
15456,689-38-057,"478 Waskow Dr San Jose, CA 95123"
15457,689-38-058,"474 Waskow Dr San Jose, CA 95123"
15458,689-38-060,"470 Waskow Dr San Jose, CA 95123"
15459,689-38-061,"468 Waskow Dr San Jose, CA 95123"
15460,689-38-062,"466 Waskow Dr San Jose, CA 95123"
15461,689-38-066,"465 Waskow Dr San Jose, CA 95123"
15462,689-38-067,"467 Waskow Dr San Jose, CA 95123"
15463,689-38-072,"479 Waskow Dr San Jose, CA 95123"
15464,689-38-073,"483 Waskow Dr San Jose, CA 95123"
15465,689-38-074,"485 Waskow Dr San Jose, CA 95123"
15466,689-38-075,"487 Waskow Dr San Jose, CA 95123"
15467,689-38-076,"489 Waskow Dr San Jose, CA 95123"
15468,689-38-079,"495 Waskow Dr San Jose, CA 95123"
15469,689-38-081,"6188 Mahan Dr San Jose, CA 95123"
15470,689-38-084,"486 McCamish Av San Jose, CA 95123"
15471,689-38-085,"484 McCamish Av San Jose, CA 95123"
15472,689-38-086,"482 McCamish Av San Jose, CA 95123"
15473,689-38-088,"478 McCamish Av San Jose, CA 95123"
15474,689-38-089,"476 McCamish Av San Jose, CA 95123"
15475,689-38-090,"474 McCamish Av San Jose, CA 95123"
15476,689-38-092,"470 McCamish Av San Jose, CA 95123"
15477,689-38-094,"466 McCamish Av San Jose, CA 95123"
15478,689-38-097,"458 McCamish Av San Jose, CA 95123"
15479,689-38-098,"456 McCamish Av San Jose, CA 95123"
15480,689-38-100,"452 McCamish Av San Jose, CA 95123"
15481,689-38-101,"6207 Lean Av San Jose, CA 95123"
15482,689-38-102,"6211 Lean Av San Jose, CA 95123"
15483,689-38-103,"463 Tovar Dr San Jose, CA 95123"
15484,689-38-104,"465 Tovar Dr San Jose, CA 95123"
15485,689-38-107,"471 Tovar Dr San Jose, CA 95123"
15486,689-38-108,"473 Tovar Dr San Jose, CA 95123"
15487,689-38-109,"475 Tovar Dr San Jose, CA 95123"
15488,689-38-110,"477 Tovar Dr San Jose, CA 95123"
15489,689-38-111,"479 Tovar Dr San Jose, CA 95123"
15490,689-38-112,"483 Tovar Dr San Jose, CA 95123"
15491,689-38-113,"487 Tovar Dr San Jose, CA 95123"
15492,689-39-003,"387 Allegan CL San Jose, CA 95123"
15493,689-39-004,"383 Allegan CL San Jose, CA 95123"
15494,689-39-005,"379 Allegan CL San Jose, CA 95123"
15495,689-39-006,"375 Allegan CL San Jose, CA 95123"
15496,689-39-007,"371 Allegan CL San Jose, CA 95123"
15497,689-39-008,"369 Allegan CL San Jose, CA 95123"
15498,689-39-021,"362 Allegan CL San Jose, CA 95123"
15499,689-39-022,"364 Allegan CL San Jose, CA 95123"
15500,689-39-024,"370 Allegan CL San Jose, CA 95123"
15501,689-39-025,"374 Allegan CL San Jose, CA 95123"
15502,689-39-026,"378 Allegan CL San Jose, CA 95123"
15503,689-39-027,"382 Allegan CL San Jose, CA 95123"
15504,689-39-028,"384 Allegan CL San Jose, CA 95123"
15505,689-39-029,"388 Allegan CL San Jose, CA 95123"
15506,689-39-035,"421 Allegan CL San Jose, CA 95123"
15507,689-39-036,"423 Allegan CL San Jose, CA 95123"
15508,689-39-041,"433 Allegan CL San Jose, CA 95123"
15509,689-39-042,"435 Allegan CL San Jose, CA 95123"
15510,689-39-043,"437 Allegan CL San Jose, CA 95123"
15511,689-39-044,"439 Allegan CL San Jose, CA 95123"
15512,689-39-045,"443 Allegan CL San Jose, CA 95123"
15513,689-39-046,"447 Allegan CL San Jose, CA 95123"
15514,689-40-003,"409 Santa Mesa Dr San Jose, CA 95123"
15515,689-40-007,"425 Santa Mesa Dr San Jose, CA 95123"
15516,689-40-008,"429 Santa Mesa Dr San Jose, CA 95123"
15517,689-40-010,"439 Santa Mesa Dr San Jose, CA 95123"
15518,689-40-014,"447 Santa Mesa Dr San Jose, CA 95123"
15519,689-40-016,"451 Santa Mesa Dr San Jose, CA 95123"
15520,689-40-018,"457 Santa Mesa Dr San Jose, CA 95123"
15521,689-40-019,"459 Santa Mesa Dr San Jose, CA 95123"
15522,689-40-020,"6092 Pineland Av San Jose, CA 95123"
15523,689-40-021,"6084 Pineland Av San Jose, CA 95123"
15524,689-40-022,"6080 Pineland Av San Jose, CA 95123"
15525,689-40-023,"6074 Pineland Av San Jose, CA 95123"
15526,689-40-024,"6068 Pineland Av San Jose, CA 95123"
15527,689-40-025,"6064 Pineland Av San Jose, CA 95123"
15528,689-40-026,"6060 Pineland Av San Jose, CA 95123"
15529,689-40-034,"422 Conestoga WY San Jose, CA 95123"
15530,689-40-035,"420 Conestoga WY San Jose, CA 95123"
15531,689-40-036,"418 Conestoga WY San Jose, CA 95123"
15532,689-40-042,"402 Conestoga WY San Jose, CA 95123"
15533,689-41-003,"6008 Shawcroft Dr San Jose, CA 95123"
15534,689-41-004,"6004 Shawcroft Dr San Jose, CA 95123"
15535,689-41-005,"6000 Shawcroft Dr San Jose, CA 95123"
15536,689-41-006,"5998 Shawcroft Dr San Jose, CA 95123"
15537,689-41-007,"5994 Shawcroft Dr San Jose, CA 95123"
15538,689-41-009,"5990 Shawcroft Dr San Jose, CA 95123"
15539,689-41-010,"5988 Shawcroft Dr San Jose, CA 95123"
15540,689-41-012,"5984 Shawcroft Dr San Jose, CA 95123"
15541,689-41-014,"5978 Shawcroft Dr San Jose, CA 95123"
15542,689-41-015,"5974 Shawcroft Dr San Jose, CA 95123"
15543,689-41-022,"451 Safari Dr San Jose, CA 95123"
15544,689-41-023,"453 Safari Dr San Jose, CA 95123"
15545,689-41-024,"455 Safari Dr San Jose, CA 95123"
15546,689-41-028,"463 Safari Dr San Jose, CA 95123"
15547,689-41-029,"465 Safari Dr San Jose, CA 95123"
15548,689-41-030,"467 Safari Dr San Jose, CA 95123"
15549,689-41-033,"481 Safari Dr San Jose, CA 95123"
15550,689-41-034,"483 Safari Dr San Jose, CA 95123"
15551,689-41-037,"489 Safari Dr San Jose, CA 95123"
15552,689-41-041,"499 Safari Dr San Jose, CA 95123"
15553,689-41-042,"503 Safari Dr San Jose, CA 95123"
15554,689-41-043,"505 Safari Dr San Jose, CA 95123"
15555,689-41-044,"507 Safari Dr San Jose, CA 95123"
15556,689-41-051,"520 Safari Dr San Jose, CA 95123"
15557,689-41-052,"518 Safari Dr San Jose, CA 95123"
15558,689-41-053,"516 Safari Dr San Jose, CA 95123"
15559,689-41-054,"514 Safari Dr San Jose, CA 95123"
15560,689-41-057,"508 Safari Dr San Jose, CA 95123"
15561,689-41-058,"506 Safari Dr San Jose, CA 95123"
15562,689-41-059,"504 Safari Dr San Jose, CA 95123"
15563,689-41-060,"502 Safari Dr San Jose, CA 95123"
15564,689-41-062,"496 Safari Dr San Jose, CA 95123"
15565,689-41-063,"494 Safari Dr San Jose, CA 95123"
15566,689-41-067,"486 Safari Dr San Jose, CA 95123"
15567,689-41-068,"484 Safari Dr San Jose, CA 95123"
15568,689-41-069,"482 Safari Dr San Jose, CA 95123"
15569,689-41-074,"472 Safari Dr San Jose, CA 95123"
15570,689-41-078,"464 Safari Dr San Jose, CA 95123"
15571,689-41-079,"462 Safari Dr San Jose, CA 95123"
15572,689-41-081,"458 Safari Dr San Jose, CA 95123"
15573,689-41-082,"456 Safari Dr San Jose, CA 95123"
15574,689-41-086,"6021 Pineland Av San Jose, CA 95123"
15575,689-41-089,"6039 Pineland Av San Jose, CA 95123"
15576,689-41-090,"6045 Pineland Av San Jose, CA 95123"
15577,689-41-091,"6051 Pineland Av San Jose, CA 95123"
15578,689-41-092,"6057 Pineland Av San Jose, CA 95123"
15579,689-41-093,"6063 Pineland Av San Jose, CA 95123"
15580,689-41-098,"6093 Pineland Av San Jose, CA 95123"
15581,689-42-001,"5953 Shawcroft Dr San Jose, CA 95123"
15582,689-42-002,"5955 Shawcroft Dr San Jose, CA 95123"
15583,689-42-003,"5957 Shawcroft Dr San Jose, CA 95123"
15584,689-42-005,"5961 Shawcroft Dr San Jose, CA 95123"
15585,689-42-008,"5967 Shawcroft Dr San Jose, CA 95123"
15586,689-42-009,"5969 Shawcroft Dr San Jose, CA 95123"
15587,689-42-010,"5971 Shawcroft Dr San Jose, CA 95123"
15588,689-42-015,"5993 Shawcroft Dr San Jose, CA 95123"
15589,689-42-018,"6005 Shawcroft Dr San Jose, CA 95123"
15590,689-42-024,"6029 Shawcroft Dr San Jose, CA 95123"
15591,689-42-027,"514 Tuscarora Dr San Jose, CA 95123"
15592,689-42-028,"512 Tuscarora Dr San Jose, CA 95123"
15593,689-42-029,"510 Tuscarora Dr San Jose, CA 95123"
15594,689-42-034,"498 Tuscarora Dr San Jose, CA 95123"
15595,689-42-036,"494 Tuscarora Dr San Jose, CA 95123"
15596,689-42-038,"490 Tuscarora Dr San Jose, CA 95123"
15597,689-42-039,"488 Tuscarora Dr San Jose, CA 95123"
15598,689-42-041,"484 Tuscarora Dr San Jose, CA 95123"
15599,689-42-042,"482 Tuscarora Dr San Jose, CA 95123"
15600,689-42-043,"478 Tuscarora Dr San Jose, CA 95123"
15601,689-42-045,"472 Tuscarora Dr San Jose, CA 95123"
15602,689-42-048,"469 Tuscarora Dr San Jose, CA 95123"
15603,689-42-049,"471 Tuscarora Dr San Jose, CA 95123"
15604,689-42-050,"473 Tuscarora Dr San Jose, CA 95123"
15605,689-42-053,"483 Tuscarora Dr San Jose, CA 95123"
15606,689-42-054,"485 Tuscarora Dr San Jose, CA 95123"
15607,689-42-057,"503 Tuscarora Dr San Jose, CA 95123"
15608,689-42-058,"505 Tuscarora Dr San Jose, CA 95123"
15609,689-42-059,"507 Tuscarora Dr San Jose, CA 95123"
15610,689-42-061,"5980 Tuscarora CT San Jose, CA 95123"
15611,689-42-062,"5972 Tuscarora CT San Jose, CA 95123"
15612,689-42-063,"5964 Tuscarora CT San Jose, CA 95123"
15613,689-42-064,"5956 Tuscarora CT San Jose, CA 95123"
15614,689-42-071,"511 Tuscarora Dr San Jose, CA 95123"
15615,689-42-072,"513 Tuscarora Dr San Jose, CA 95123"
15616,689-42-073,"515 Tuscarora Dr San Jose, CA 95123"
15617,689-42-074,"517 Tuscarora Dr San Jose, CA 95123"
15618,689-42-075,"5978 Snell Av San Jose, CA 95123"
15619,689-42-076,"5970 Snell Av San Jose, CA 95123"
15620,689-42-077,"5962 Snell Av San Jose, CA 95123"
15621,689-42-081,"496 Conlin CT San Jose, CA 95123"
15622,689-42-086,"476 Conlin CT San Jose, CA 95123"
15623,689-42-087,"472 Conlin CT San Jose, CA 95123"
15624,689-42-089,"481 Conlin CT San Jose, CA 95123"
15625,689-42-090,"485 Conlin CT San Jose, CA 95123"
15626,689-42-091,"489 Conlin CT San Jose, CA 95123"
15627,689-42-093,"497 Conlin CT San Jose, CA 95123"
15628,689-42-094,"498 Shawnee Ln San Jose, CA 95123"
15629,689-42-096,"490 Shawnee Ln San Jose, CA 95123"
15630,689-43-001,"6253 Mahan Dr San Jose, CA 95123"
15631,689-43-002,"6255 Mahan Dr San Jose, CA 95123"
15632,689-43-004,"6259 Mahan Dr San Jose, CA 95123"
15633,689-37-115,"494 Valroy CT San Jose, CA 95123"
15634,689-43-006,"6263 Mahan Dr San Jose, CA 95123"
15635,689-43-012,"6275 Mahan Dr San Jose, CA 95123"
15636,689-43-014,"6279 Mahan Dr San Jose, CA 95123"
15637,689-43-015,"6281 Mahan Dr San Jose, CA 95123"
15638,689-43-016,"6283 Mahan Dr San Jose, CA 95123"
15639,689-43-017,"6285 Mahan Dr San Jose, CA 95123"
15640,689-43-023,"6297 Mahan Dr San Jose, CA 95123"
15641,689-43-005,"6261 Mahan Dr San Jose, CA 95123"
15642,689-43-027,"493 Curie Dr San Jose, CA 95123"
15643,689-43-031,"501 Curie Dr San Jose, CA 95123"
15644,689-43-032,"503 Curie Dr San Jose, CA 95123"
15645,689-43-033,"505 Curie Dr San Jose, CA 95123"
15646,689-43-034,"507 Curie Dr San Jose, CA 95123"
15647,689-43-036,"511 Curie Dr San Jose, CA 95123"
15648,689-43-038,"515 Curie Dr San Jose, CA 95123"
15649,689-43-039,"517 Curie Dr San Jose, CA 95123"
15650,689-43-040,"519 Curie Dr San Jose, CA 95123"
15651,689-43-041,"521 Curie Dr San Jose, CA 95123"
15652,689-43-042,"523 Curie Dr San Jose, CA 95123"
15653,689-43-044,"6264 Dunn Av San Jose, CA 95123"
15654,689-43-046,"6252 Dunn Av San Jose, CA 95123"
15655,689-43-047,"6246 Dunn Av San Jose, CA 95123"
15656,689-43-048,"6242 Dunn Av San Jose, CA 95123"
15657,689-43-052,"6212 Dunn Av San Jose, CA 95123"
15658,689-43-053,"6206 Dunn Av San Jose, CA 95123"
15659,689-44-002,"6225 Lean Av San Jose, CA 95123"
15660,689-44-008,"6249 Lean Av San Jose, CA 95123"
15661,689-44-009,"6253 Lean Av San Jose, CA 95123"
15662,689-44-011,"6263 Lean Av San Jose, CA 95123"
15663,689-44-014,"6294 Mahan Dr San Jose, CA 95123"
15664,689-44-018,"6286 Mahan Dr San Jose, CA 95123"
15665,689-44-020,"6282 Mahan Dr San Jose, CA 95123"
15666,689-44-021,"6278 Mahan Dr San Jose, CA 95123"
15667,689-44-022,"6276 Mahan Dr San Jose, CA 95123"
15668,689-44-023,"6274 Mahan Dr San Jose, CA 95123"
15669,689-44-027,"6260 Mahan Dr San Jose, CA 95123"
15670,689-44-029,"6256 Mahan Dr San Jose, CA 95123"
15671,689-44-031,"6252 Mahan Dr San Jose, CA 95123"
15672,689-44-032,"6248 Mahan Dr San Jose, CA 95123"
15673,689-44-033,"6244 Mahan Dr San Jose, CA 95123"
15674,689-44-034,"6238 Mahan Dr San Jose, CA 95123"
15675,689-44-035,"6230 Mahan Dr San Jose, CA 95123"
15676,689-44-036,"488 Tovar Dr San Jose, CA 95123"
15677,689-44-037,"484 Tovar Dr San Jose, CA 95123"
15678,689-44-038,"6284 Bothell CL San Jose, CA 95123"
15679,689-44-039,"6282 Bothell CL San Jose, CA 95123"
15680,689-44-040,"6278 Bothell CL San Jose, CA 95123"
15681,689-43-024,"6299 Mahan Dr San Jose, CA 95123"
15682,689-44-041,"6274 Bothell CL San Jose, CA 95123"
15683,689-44-051,"6250 Bothell CL San Jose, CA 95123"
15684,689-44-053,"6246 Bothell CL San Jose, CA 95123"
15685,689-44-056,"6238 Bothell CL San Jose, CA 95123"
15686,689-44-060,"6228 Bothell CL San Jose, CA 95123"
15687,689-44-061,"6226 Bothell CL San Jose, CA 95123"
15688,689-44-064,"6225 Bothell CL San Jose, CA 95123"
15689,689-44-065,"6227 Bothell CL San Jose, CA 95123"
15690,689-44-066,"6229 Bothell CL San Jose, CA 95123"
15691,689-44-067,"6231 Bothell CL San Jose, CA 95123"
15692,689-44-070,"6249 Bothell CL San Jose, CA 95123"
15693,689-44-071,"6253 Bothell CL San Jose, CA 95123"
15694,689-44-073,"6269 Bothell CL San Jose, CA 95123"
15695,689-44-074,"478 Clise CT San Jose, CA 95123"
15696,689-44-075,"474 Clise CT San Jose, CA 95123"
15697,689-44-052,"6248 Bothell CL San Jose, CA 95123"
15698,689-44-079,"479 Clise CT San Jose, CA 95123"
15699,689-44-081,"476 Tovar Dr San Jose, CA 95123"
15700,689-44-084,"468 Tovar Dr San Jose, CA 95123"
15701,689-45-002,"6292 Lean Av San Jose, CA 95123"
15702,689-45-005,"6274 Lean Av San Jose, CA 95123"
15703,689-37-023,"505 Los Pinos WY San Jose, CA 95123"
15704,689-45-010,"6246 Lean Av San Jose, CA 95123"
15705,689-45-016,"6222 Lean Av San Jose, CA 95123"
15706,689-45-018,"6214 Lean Av San Jose, CA 95123"
15707,689-45-019,"6210 Lean Av San Jose, CA 95123"
15708,689-37-035,"6308 Raybal CT San Jose, CA 95123"
15709,689-37-036,"498 Los Pinos WY San Jose, CA 95123"
15710,689-45-022,"6196 Lean Av San Jose, CA 95123"
15711,689-45-026,"444 Allegan CL San Jose, CA 95123"
15712,689-37-037,"494 Los Pinos WY San Jose, CA 95123"
15713,689-45-036,"6252 Royal Oak CT San Jose, CA 95123"
15714,689-37-120,"474 Valroy CT San Jose, CA 95123"
15715,689-45-038,"6244 Royal Oak CT San Jose, CA 95123"
15716,689-45-039,"6240 Royal Oak CT San Jose, CA 95123"
15717,689-37-042,"6325 Benzo Dr San Jose, CA 95123"
15718,689-45-041,"6232 Royal Oak CT San Jose, CA 95123"
15719,689-37-063,"6339 Pearlroth Dr San Jose, CA 95123"
15720,689-37-119,"478 Valroy CT San Jose, CA 95123"
15721,689-45-020,"6206 Lean Av San Jose, CA 95123"
15722,689-44-076,"472 Clise CT San Jose, CA 95123"
15723,689-45-006,"6268 Lean Av San Jose, CA 95123"
15724,689-45-021,"6202 Lean Av San Jose, CA 95123"
15725,689-45-027,"6274 Valroy Dr San Jose, CA 95123"
15726,689-45-032,"6268 Royal Oak CT San Jose, CA 95123"
15727,689-45-061,"6222 Valroy Dr San Jose, CA 95123"
15728,689-45-062,"6218 Valroy Dr San Jose, CA 95123"
15729,689-45-063,"6214 Valroy Dr San Jose, CA 95123"
15730,689-45-040,"6236 Royal Oak CT San Jose, CA 95123"
15731,689-45-065,"475 Curie Dr San Jose, CA 95123"
15732,689-45-066,"477 Curie Dr San Jose, CA 95123"
15733,689-45-037,"6250 Royal Oak CT San Jose, CA 95123"
15734,689-45-068,"481 Curie Dr San Jose, CA 95123"
15735,689-45-046,"6251 Royal Oak CT San Jose, CA 95123"
15736,689-45-045,"6247 Royal Oak CT San Jose, CA 95123"
